id,uid,sci_name,kingdom
1514,147273,Taxus wallichiana,33090
1515,334476,Syzygium cordatum,33090
1518,53737,Sphagneticola trilobata,33090
1519,226208,Salvia miltiorrhiza,33090
1521,296036,Emblica officinalis,33090
1526,38868,Salvia officinalis,33090
1529,48106,Centella asiatica,33090
1531,41220,Gloriosa superba,33090
1535,39350,Ocimum basilicum,33090
1536,48386,Perilla frutescens,33090
1540,283087,Bridelia retusa,33090
1544,85223,Laurus nobilis,33090
1546,263974,Bacopa monnieri,33090
1548,286065,Piper excelsum,33090
1551,4047,Coriandrum sativum,33090
1554,48106,Centella asiatica,33090
1555,751808,Clinopodium polycephalum,33090
1556,930814,Boerhavia diffusa,33090
1562,195526,Polygonatum cyrtonema,33090
1564,1170222,Abelmoschus moschatus,33090
1565,48106,Centella asiatica,33090
1568,86864,Codonopsis pilosula,33090
1569,327901,Detarium microcarpum,33090
1572,180015,Dracocephalum kotschyi,33090
1573,2803929,Peristrophe bivalvis,33090
1574,568693,Quercus pontica,33090
1575,3541,Bougainvillea glabra,33090
1575,72433,Delonix regia,33090
1575,126435,Lantana camara,33090
1575,58046,Platycladus orientalis,33090
1577,147244,Stephania longa,33090
1581,258209,Berberis vulgaris,33090
1584,66014,Cymbopogon citratus,33090
1589,86765,Magnolia macclurei,33090
1590,640651,Davilla nitida,33090
1590,640648,Davilla elliptica,33090
1592,296036,Emblica officinalis,33090
1594,467606,Persicaria glabra,33090
1597,180763,Vaccinium myrtillus,33090
1598,60009,Populus ciliata,33090
1600,751882,Ziziphora tenuior,33090
1602,34199,Aloe vera,33090
1605,137457,Sanguisorba officinalis,33090
1607,1220069,Acokanthera schimperi,33090
1608,205367,Artemisia haussknechtii,33090
1622,361442,Vitex negundo,33090
1623,197435,Poranopsis paniculata,33090
1630,55670,Stevia rebaudiana,33090
1631,1348493,Stachys inflata,33090
1632,3996,Jatropha multifida,33090
1644,94219,Dendrobium nobile,33090
1645,307721,Leuenbergeria bleo,33090
1646,41220,Gloriosa superba,33090
1648,97751,Kaempferia parviflora,33090
1650,3501,Urtica dioica,33090
1652,86864,Codonopsis pilosula,33090
1654,68554,Phellodendron amurense,33090
1655,992648,Barleria albostellata,33090
1658,39324,Dracocephalum officinale,33090
1662,117167,Cyclocarya paliurus,33090
1667,655491,Atraphaxis pyrifolia,33090
1668,59324,Gymnadenia conopsea,33090
1670,39270,Agastache mexicana,33090
1672,386192,Melothria pendula,33090
1674,55670,Stevia rebaudiana,33090
1675,141541,Carissa carandas,33090
1676,39367,Salvia rosmarinus,33090
1677,86864,Codonopsis pilosula,33090
1678,73200,Pelargonium graveolens,33090
1679,29719,Mentha spicata,33090
1683,99300,Rehmannia glutinosa,33090
1686,35924,Paeonia lactiflora,33090
1688,40919,Heracleum sphondylium,33090
1689,248839,Meconopsis integrifolia,33090
1690,92907,Cirsium vulgare,33090
1691,3735,Moringa oleifera,33090
1692,3483,Cannabis sativa,33090
1696,50498,Rorippa palustris,33090
1697,41568,Chrysanthemum x morifolium,33090
1698,153762,Neolamarckia cadamba,33090
1699,107607,Mesembryanthemum cordifolium,33090
1700,344754,Rhododendron decorum,33090
1702,649199,Astragalus membranaceus,33090
1703,75704,Salix alba,33090
1704,16752,Houttuynia cordata,33090
1707,997727,Phlomis longifolia,33090
1709,458531,Eurycoma longifolia,33090
1710,690845,Securidaca longipedunculata,33090
1711,66684,Couroupita guianensis,33090
1712,888065,Salvia elegans,33090
1713,226208,Salvia miltiorrhiza,33090
1714,3498,Morus alba,33090
1715,3285,Osmunda regalis,33090
1716,41554,Coreopsis tinctoria,33090
1718,2955196,Hyptis rhomboidea,33090
1719,649199,Astragalus membranaceus,33090
1719,193516,Hippophae rhamnoides,33090
1719,90037,Taraxacum mongolicum,33090
1721,282745,Achillea ligustica,33090
1723,43891,Swietenia macrophylla,33090
1724,2695833,Siraitia siamensis,33090
1725,199627,Wurfbainia villosa,33090
1727,148671,Anadenanthera colubrina,33090
1728,46147,Portulaca oleracea,33090
1729,32224,Eriobotrya japonica,33090
1731,44586,Panax notoginseng,33090
1731,82328,Lilium regale,33090
1734,105884,Lonicera japonica,33090
1735,313920,Blumea balsamifera,33090
1737,260142,Syzygium cumini,33090
1737,175694,Andrographis paniculata,33090
1737,4068,Gymnema sylvestre,33090
1737,76306,Mimosa pudica,33090
1738,165353,Angelica sinensis,33090
1739,751882,Ziziphora tenuior,33090
1740,199225,Pinellia ternata,33090
1741,39367,Salvia rosmarinus,33090
1746,254913,Saussurea laniceps,33090
1747,904593,Gynura divaricata,33090
1748,392647,Salvia aristata,33090
1750,91201,Gastrodia elata,33090
1751,161026,Moringa concanensis,33090
1757,19953,Valeriana officinalis,33090
1759,4068,Gymnema sylvestre,33090
1762,44586,Panax notoginseng,33090
1764,2942076,Dactylorhiza hatagirea,33090
1765,82755,Gymnanthemum amygdalinum,33090
1766,130377,Piper aduncum,33090
1769,180066,Dipsacus asperoides,33090
1770,659593,Berberis asiatica,33090
1770,126910,Withania somnifera,33090
1771,61308,Juniperus phoenicea,33090
1772,191881,Guilandina bonduc,33090
1775,94328,Zingiber officinale,33090
1777,289753,Rhus chinensis,33090
1778,141191,Lawsonia inermis,33090
1780,204149,Ocimum tenuiflorum,33090
1782,4112,Solanum nigrum,33090
1783,906689,Dendrobium catenatum,33090
1787,159698,Anacyclus pyrethrum,33090
1789,91201,Gastrodia elata,33090
1790,204586,Alsophila spinulosa,33090
1792,2174767,Calyptrochilum emarginatum,33090
1793,82528,Crocus sativus,33090
1794,162876,Peltophorum pterocarpum,33090
1797,4058,Catharanthus roseus,33090
1798,320345,Lippia alba,33090
1798,46142,Petiveria alliacea,33090
1801,568699,Quercus baloot,33090
1804,165298,Cissus quadrangularis,33090
1805,670324,Pleurolobus gangeticus,33090
1807,3559,Chenopodium album,33090
1809,999591,Psorospermum febrifugum,33090
1810,225785,Colchicum luteum,33090
1811,85864,Magnolia officinalis,33090
1812,280449,Aerides multiflora,33090
1817,114476,Gardenia jasminoides,33090
1818,54460,Mundulea sericea,33090
1819,204149,Ocimum tenuiflorum,33090
1819,204144,Ocimum gratissimum,33090
1820,4058,Catharanthus roseus,33090
1822,35625,Datura metel,33090
1825,41568,Chrysanthemum x morifolium,33090
1833,175694,Andrographis paniculata,33090
1835,223224,Myricaria laxiflora,33090
1838,3066331,Gypsophila eriocalyx,33090
1841,22663,Punica granatum,33090
1842,1712815,Mycetia sinensis,33090
1843,1194693,Caroxylon imbricatum,33090
1845,418402,Pseudostellaria heterophylla,33090
1851,98504,Matricaria chamomilla,33090
1853,76025,Fallopia multiflora,33090
1854,649199,Astragalus membranaceus,33090
1856,153762,Neolamarckia cadamba,33090
1857,285590,Tinospora cordifolia,33090
1859,226208,Salvia miltiorrhiza,33090
1861,3570,Dianthus caryophyllus,33090
1862,4164,Digitalis purpurea,33090
1864,83951,Oroxylum indicum,33090
1865,2086539,Cochlospermum tinctorium,33090
1869,4392,Eucommia ulmoides,33090
1871,3662,Cucurbita moschata,33090
1872,43879,Peganum harmala,33090
1874,416090,Nekemias grossedentata,33090
1875,354528,Zanthoxylum nitidum,33090
1877,3435,Persea americana,33090
1878,3483,Cannabis sativa,33090
1879,3483,Cannabis sativa,33090
1880,105884,Lonicera japonica,33090
1883,384300,Litsea costalis,33090
1887,3662,Cucurbita moschata,33090
1889,648866,Grona styracifolia,33090
1893,3132606,Iochroma arborescens,33090
1894,137223,Rheum pumilum,33090
1899,1280209,Dracaena arborea,33090
1899,319147,Bridelia ferruginea,33090
1901,174648,Pueraria montana var. thomsonii,33090
1903,128608,Cinnamomum verum,33090
1903,128608,Cinnamomum verum,33090
1906,74613,Glycyrrhiza uralensis,33090
1907,38859,Mentha longifolia,33090
1908,106132,Panax vietnamensis,33090
1910,40962,Smyrnium olusatrum,33090
1911,555479,Nigella sativa,33090
1914,587398,Ardisia crispa,33090
1915,61241,Chrysosplenium sinicum,33090
1916,392624,Drepanocaryum sewerzowii,33090
1916,672822,Marmoritis complanata,33090
1917,176258,Rhododendron arboreum,33090
1919,72332,Artemisia absinthium,33090
1920,182379,Monarda citriodora,33090
1921,187497,Gymnema inodorum,33090
1922,155640,Melia azedarach,33090
1924,39329,Lavandula angustifolia,33090
1927,82312,Lilium brownii,33090
1932,2109663,Macrotyloma geocarpum,33090
1933,39338,Melissa officinalis,33090
1945,4505,Coix lacryma-jobi,33090
1947,3668,Lagenaria siceraria,33090
1949,3161246,Aloe otallensis,33090
1951,418402,Pseudostellaria heterophylla,33090
1952,586398,Linum trigynum,33090
1956,685060,Trichosanthes truncata,33090
1959,3091826,Rubus imperialis,33090
1961,82095,Aralia elata,33090
1966,1523242,Bergenia ligulata,33090
1967,35924,Paeonia lactiflora,33090
1968,48386,Perilla frutescens,33090
1969,125587,Bistorta officinalis,33090
1971,469930,Garcinia kola,33090
1973,3128664,Ziziphus spina,33090
1974,58934,Zizania latifolia,33090
1977,478095,Acalypha indica,33090
1978,2604028,Flourensia cernua,33090
1980,461588,Fibraurea tinctoria,33090
1981,161864,Coelogyne cantonensis,33090
1982,44586,Panax notoginseng,33090
1986,217496,Euphorbia bupleurifolia,33090
1990,4392,Eucommia ulmoides,33090
1992,175694,Andrographis paniculata,33090
1994,72332,Artemisia absinthium,33090
1995,201266,Caladium lindenii,33090
1996,48119,Glehnia littoralis,33090
1997,192012,Mikania micrantha,33090
1997,55598,Ageratum houstonianum,33090
1998,152096,Fritillaria usuriensis,33090
1999,165353,Angelica sinensis,33090
2000,118357,Rhododendron simsii,33090
2001,193519,Hippophae tibetana,33090
2002,335173,Cistus ladanifer,33090
2002,371726,Pistacia lentiscus,33090
2002,98504,Matricaria chamomilla,33090
2004,165298,Cissus quadrangularis,33090
2005,72348,Artemisia monosperma,33090
2006,65409,Scutellaria baicalensis,33090
2007,648869,Glochidion eriocarpum,33090
2011,92921,Silybum marianum,33090
2015,136217,Curcuma longa,33090
2016,2873749,Mesostemma dichotomum,33090
2020,212925,Euphorbia lathyris,33090
2021,302006,Ephedra alata,33090
2024,39338,Melissa officinalis,33090
2025,157791,Vigna radiata,33090
2026,3483,Cannabis sativa,33090
2027,1077932,Cleome amblyocarpa,33090
2029,168825,Stachys affinis,33090
2030,569628,Dioscorea oppositifolia,33090
2037,13331,Akebia quinata,33090
2042,74898,Allium roseum,33090
2043,86093,Lindenbergia philippensis,33090
2044,714495,Rubus chingii,33090
2045,136217,Curcuma longa,33090
2049,1655241,Hypecoum erectum,33090
2050,3673,Momordica charantia,33090
2051,196579,Passiflora coriacea,33090
2052,569628,Dioscorea oppositifolia,33090
2055,84000,Arbutus andrachne,33090
2060,1700993,Commiphora gileadensis,33090
2061,259893,Artemisia argyi,33090
2064,279667,Fritillaria imperialis,33090
2066,128639,Lindera erythrocarpa,33090
2067,57577,Trifolium pratense,33090
2068,441197,Laggera alata,33090
2068,441199,Laggera crispata,33090
2072,555479,Nigella sativa,33090
2073,93608,Sinopodophyllum hexandrum,33090
2075,65557,Alcea rosea,33090
2076,152095,Fritillaria unibracteata,33090
2077,480421,Pueraria candollei,33090
2078,1338413,Artemisia ciniformis,33090
2085,221166,Sesuvium portulacastrum,33090
2086,649199,Astragalus membranaceus,33090
2087,41496,Calendula officinalis,33090
2088,54711,Conioselinum officinale,33090
2089,38868,Salvia officinalis,33090
2091,119829,Astragalus mongholicus,33090
2092,59292,Lepidium virginicum,33090
2094,99300,Rehmannia glutinosa,33090
2095,49944,Gentiana dinarica,33090
2095,49958,Gentiana utriculosa,33090
2096,82755,Gymnanthemum amygdalinum,33090
2098,50507,Schisandra chinensis,33090
2099,165353,Angelica sinensis,33090
2101,385388,Camellia oleifera,33090
2103,43895,Trichilia emetica,33090
2104,82095,Aralia elata,33090
2105,148671,Anadenanthera colubrina,33090
2106,176265,Selenicereus undatus,33090
2110,649199,Astragalus membranaceus,33090
2111,159030,Murraya koenigii,33090
2115,1249515,Hemerocallis citrina,33090
2117,49666,Paris polyphylla,33090
2120,41496,Calendula officinalis,33090
2121,3765,Rosa x damascena,33090
2125,1804073,Homalomena pendula,33090
2127,397648,Stryphnodendron adstringens,33090
2128,271192,Pimpinella anisum,33090
2129,649199,Astragalus membranaceus,33090
2134,98504,Matricaria chamomilla,33090
2135,1317841,Erismadelphus exsul,33090
2136,4112,Solanum nigrum,33090
2137,39333,Lavandula stoechas,33090
2137,49810,Genista tridentata,33090
2140,42337,Bidens pilosa,33090
2141,85712,Angelica gigas,33090
2143,3064614,Prosthechea karwinskii,33090
2144,184140,Sicyos edulis,33090
2145,65561,Hypericum perforatum,33090
2146,454517,Petrosimonia brachiata,33090
2148,176342,Cytisus striatus,33090
2149,110723,Hedychium spicatum,33090
2150,97441,Viola odorata,33090
2151,168825,Stachys affinis,33090
2152,577029,Bridelia stipularis,33090
2153,41486,Atractylodes lancea,33090
2154,561566,Puya chilensis,33090
2155,332338,Rehmannia piasezkii,33090
2156,3483,Cannabis sativa,33090
2158,587866,Christia vespertilionis,33090
2159,3486,Humulus lupulus,33090
2161,155640,Melia azedarach,33090
2162,179860,Nardostachys jatamansi,33090
2164,1308043,Prinsepia utilis,33090
2166,69904,Tecoma stans,33090
2172,110723,Hedychium spicatum,33090
2173,279769,Aconitum heterophyllum,33090
2175,112879,Lycium ruthenicum,33090
2179,13337,Annona muricata,33090
2180,39338,Melissa officinalis,33090
2181,1207382,Rheum ribes,33090
2184,71616,Lepionurus sylvestris,33090
2190,1053340,Cyperus esculentus,33090
2192,44685,Panax japonicus,33090
2193,48101,Angelica dahurica,33090
2196,394436,Rhododendron agastum,33090
2198,1006121,Tetrastigma hemsleyanum,33090
2199,55670,Stevia rebaudiana,33090
2200,387127,Coccinia grandis,33090
2200,313920,Blumea balsamifera,33090
2201,115479,Hyphaene thebaica,33090
2201,136217,Curcuma longa,33090
2203,525237,Salsola collina,33090
2204,84005,Arbutus unedo,33090
2204,84005,Arbutus unedo,33090
2205,65561,Hypericum perforatum,33090
2207,1497785,Vaccinium carlesii,33090
2209,751882,Ziziphora tenuior,33090
2210,49511,Piper longum,33090
2213,126910,Withania somnifera,33090
2214,90675,Camelina sativa,33090
2217,58039,Juniperus communis,33090
2220,74613,Glycyrrhiza uralensis,33090
2222,44586,Panax notoginseng,33090
2224,454322,Clematis montana,33090
2224,1857132,Clematis grata,33090
2229,175694,Andrographis paniculata,33090
2230,1027791,Artemisia ordosica,33090
2232,4682,Allium sativum,33090
2232,4679,Allium cepa,33090
2234,50225,Taraxacum officinale,33090
2236,161396,Cistanche salsa,33090
2236,224146,Kalidium foliatum,33090
2237,3735,Moringa oleifera,33090
2238,751877,Zataria multiflora,33090
2244,39271,Agastache rugosa,33090
2246,547469,Garcinia indica,33090
2248,35608,Artemisia annua,33090
2249,138033,Vachellia nilotica,33090
2250,1441374,Lavandula dentata,33090
2251,97751,Kaempferia parviflora,33090
2253,39338,Melissa officinalis,33090
2256,125587,Bistorta officinalis,33090
2261,82312,Lilium brownii,33090
2264,4682,Allium sativum,33090
2266,649199,Astragalus membranaceus,33090
2267,39352,Origanum vulgare,33090
2270,4170,Striga asiatica,33090
2279,2933817,Kalanchoe laetivirens,33090
2282,72348,Artemisia monosperma,33090
2284,545371,Rauvolfia tetraphylla,33090
2286,91201,Gastrodia elata,33090
2290,38859,Mentha longifolia,33090
2291,1173009,Commiphora madagascariensis,33090
2294,457826,Pueraria tuberosa,33090
2297,198761,Cratoxylum formosum,33090
2299,59895,Cynara cardunculus var. scolymus,33090
2300,4220,Artemisia vulgaris,33090
2301,43166,Citrus x aurantium,33090
2304,3677,Trichosanthes kirilowii,33090
2306,78707,Bletilla striata,33090
2310,44586,Panax notoginseng,33090
2310,44588,Panax quinquefolius,33090
2313,3673,Momordica charantia,33090
2314,2291425,Corydalis huangshanensis,33090
2317,384659,Achyranthes bidentata,33090
2317,99300,Rehmannia glutinosa,33090
2318,223891,Solanum virginianum,33090
2322,3866,Leucaena leucocephala,33090
2325,44586,Panax notoginseng,33090
2326,33120,Alkekengi officinarum,33090
2327,39350,Ocimum basilicum,33090
2328,296036,Emblica officinalis,33090
2329,231905,Garcinia dulcis,33090
2331,76149,Plumbago zeylanica,33090
2333,3735,Moringa oleifera,33090
2334,212256,Oxalis corniculata,33090
2335,455045,Abelmoschus esculentus,33090
2335,155275,Eryngium caeruleum,33090
2336,325739,Echinophora platyloba,33090
2337,317856,Madhuca longifolia,33090
2339,80913,Kalanchoe pinnata,33090
2341,86864,Codonopsis pilosula,33090
2342,119829,Astragalus mongholicus,33090
2343,1585251,Ajuga bracteosa,33090
2344,52862,Thevetia peruviana,33090
2346,997711,Phlomis cashmeriana,33090
2354,45172,Plumbago auriculata,33090
2356,659593,Berberis asiatica,33090
2356,126910,Withania somnifera,33090
2357,555479,Nigella sativa,33090
2358,183260,Hibiscus sabdariffa,33090
2360,3673,Momordica charantia,33090
2361,93759,Corchorus olitorius,33090
2369,2869510,Artemisia abyssinica,33090
2370,175694,Andrographis paniculata,33090
2371,587669,Isodon rubescens,33090
2372,455430,Hibiscus mutabilis,33090
2375,294739,Mentha pulegium,33090
2376,38859,Mentha longifolia,33090
2380,171929,Anacardium occidentale,33090
2381,108546,Fritillaria thunbergii,33090
2382,74613,Glycyrrhiza uralensis,33090
2383,48101,Angelica dahurica,33090
2384,4442,Camellia sinensis,33090
2385,82528,Crocus sativus,33090
2387,4146,Olea europaea,33090
2393,39367,Salvia rosmarinus,33090
2394,252990,Impatiens chinensis,33090
2396,906689,Dendrobium catenatum,33090
2397,61149,Rhizophora mucronata,33090
2401,1167232,Alternanthera brasiliana,33090
2401,3015638,Ocimum carnosum,33090
2401,41228,Plectranthus barbatus,33090
2402,751839,Micromeria cymuligera,33090
2403,29719,Mentha spicata,33090
2404,126910,Withania somnifera,33090
2405,49992,Thymus vulgaris,33090
2405,39350,Ocimum basilicum,33090
2406,418402,Pseudostellaria heterophylla,33090
2410,330163,Dysphania ambrosioides,33090
2412,43879,Peganum harmala,33090
2414,2696309,Lavandula sublepidota,33090
2416,649199,Astragalus membranaceus,33090
2417,323030,Croton bonplandianus,33090
2418,72402,Senna alexandrina,33090
2418,72402,Senna alexandrina,33090
2419,105884,Lonicera japonica,33090
2420,3019043,Serjania erecta,33090
2421,4378,Dillenia indica,33090
2422,265354,Rhodiola sachalinensis,33090
2423,175694,Andrographis paniculata,33090
2425,323660,Valeriana amurensis,33090
2430,193516,Hippophae rhamnoides,33090
2435,78707,Bletilla striata,33090
2438,192852,Abrus pulchellus,33090
2440,174187,Amorphophallus paeoniifolius,33090
2442,49666,Paris polyphylla,33090
2444,92921,Silybum marianum,33090
2445,4054,Panax ginseng,33090
2446,114278,Cichorium bottae,33090
2447,72333,Artemisia afra,33090
2450,4465,Acorus calamus,33090
