"","id","uid","sci_name"
"2655",4046,"210","Helicobacter pylori"
"2656",4047,"223891","Solanum virginianum"
"2657",4048,"285590","Tinospora cordifolia"
"2658",4049,"693285","Dysoxylum binectariferum"
"2659",4050,"432475","Cereus hildmannianus"
"2660",4052,"168497","Buddleja lindleyana"
"2661",4056,"77284","Ormocarpum kirkii"
"2662",4057,"69845","Thymelaea hirsuta"
"2663",4059,"193516","Hippophae rhamnoides"
"2664",4060,"82095","Aralia elata"
"2665",4061,"4326","Salvadora persica"
"2666",4062,"29058","Helicoverpa armigera"
"2667",4063,"44586","Panax notoginseng"
"2668",4065,"1220708","Garcinia pedunculata"
"2669",4066,"78479","Trollius chinensis"
"2670",4067,"59170","Valeriana jatamansi"
"2671",4068,"361442","Vitex negundo"
"2672",4069,"34199","Aloe vera"
"2673",4070,"58455","Randia aculeata"
"2674",4071,"947974","Aster spathulifolius"
"2675",4074,"2583899","Polygala molluginifolia"
"2676",4075,"4054","Panax ginseng"
"2677",4077,"441183","Blumea lacera"
"2678",4081,"60552","Burkholderia vietnamiensis"
"2679",4081,"463880","Ficus tikoua"
"2680",4081,"456999","Rhizoctonia solani"
"2681",4082,"352190","Peperomia pellucida"
"2682",4083,"65409","Scutellaria baicalensis"
"2683",4084,"69404","Atractylodes chinensis"
"2684",4085,"3765","Rosa x damascena"
"2685",4086,"191881","Guilandina bonduc"
"2686",4087,"52570","Trachyspermum ammi"
"2687",4090,"268745","Gynochthodes umbellata"
"2688",4094,"34199","Aloe vera"
"2689",4095,"4060","Rauvolfia serpentina"
"2690",4097,"1115787","Tanacetum poteriifolium"
"2691",4103,"653463","Wrightia tinctoria"
"2692",4104,"210369","Tribulus terrestris"
"2693",4106,"171254","Citrus volkameriana"
"2694",4107,"3311","Ginkgo biloba"
"2695",4107,"8022","Oncorhynchus mykiss"
"2696",4110,"396313","Rhazya stricta"
"2697",4111,"260142","Syzygium cumini"
"2698",4112,"39352","Origanum vulgare"
"2699",4115,"38860","Mentha suaveolens"
"2700",4116,"1006121","Tetrastigma hemsleyanum"
"2701",4117,"244311","Erigeron breviscapus"
"2702",4120,"240005","Achyranthes aspera"
"2703",4121,"180015","Dracocephalum kotschyi"
"2704",4122,"555479","Nigella sativa"
"2705",4124,"48106","Centella asiatica"
"2706",4128,"557693","Pulicaria jaubertii"
"2707",4129,"268906","Salvia fruticosa"
"2708",4130,"391","Rhizobium sp."
"2709",4131,"1134458","Avicennia officinalis"
"2710",4132,"1217421","Senegalia ferruginea"
"2711",4133,"1340885","Symplocos racemosa"
"2712",4135,"272846","Asparagus racemosus"
"2713",4136,"41486","Atractylodes lancea"
"2714",4138,"701470","Echium amoenum"
"2715",4139,"13427","Cichorium intybus"
"2716",4140,"323040","Croton conduplicatus"
"2717",4141,"68527","Aegle marmelos"
"2718",4142,"64700","Dioscorea nipponica"
"2719",4143,"1765291","Aframomum corrorima"
"2720",4145,"49684","Penthorum chinense"
"2721",4148,"483859","Rydingia persica"
"2722",4148,"5821","Plasmodium berghei"
"2723",4149,"572115","Phlomoides rotata"
"2724",4150,"175694","Andrographis paniculata"
"2725",4150,"6689","Penaeus vannamei"
"2726",4150,"663","Vibrio alginolyticus"
"2727",4151,"41486","Atractylodes lancea"
"2728",4152,"2291682","Marrubium deserti"
"2729",4153,"67938","Zanthoxylum armatum"
"2730",4154,"1205696","Blainvillea acmella"
"2731",4155,"1210469","Eleutherine bulbosa"
"2732",4157,"187505","Gongronemopsis tenacissima"
"2733",4160,"1035560","Euphorbia fischeriana"
"2734",4163,"126910","Withania somnifera"
"2735",4164,"489326","Dennettia tripetala"
"2736",4165,"94286","Platycodon grandiflorus"
"2737",4167,"44685","Panax japonicus"
"2738",4168,"181239","Commiphora leptophloeos"
"2739",4170,"693285","Dysoxylum binectariferum"
"2740",4172,"8128","Oreochromis niloticus"
"2741",4172,"8128","Oreochromis niloticus"
"2742",4175,"38033","Chaetomium globosum"
"2743",4178,"66014","Cymbopogon citratus"
"2744",4178,"7955","Danio rerio"
"2745",4186,"508682","Curcuma caesia"
"2746",4187,"703614","Smilax glabra"
"2747",4188,"32215","Neurada procumbens"
"2748",4190,"204151","Orthosiphon aristatus"
"2749",4191,"332450","Minthostachys verticillata"
"2750",4192,"285590","Tinospora cordifolia"
"2751",4194,"436207","Arnica montana"
"2752",4195,"253616","Epimedium sagittatum"
"2753",4198,"3483","Cannabis sativa"
"2754",4200,"53751","Echinacea purpurea"
"2755",4202,"153476","Vitis thunbergii"
"2756",4209,"1781621","Myrianthus arboreus"
"2757",4210,"214838","Kniphofia foliosa"
"2758",4211,"332431","Dillenia suffruticosa"
"2759",4212,"1460259","Swertia corymbosa"
"2760",4213,"40027","Psiloxylon mauritianum"
"2761",4214,"1460259","Swertia corymbosa"
"2762",4215,"473048","Qualea parviflora"
"2763",4217,"61143","Ceriops tagal"
"2764",4217,"57558","Heterodera zeae"
"2765",4220,"2984255","Zingiber cassumunar"
"2766",4221,"83819","Polygonum cuspidatum"
"2767",4222,"43522","Morinda citrifolia"
"2768",4225,"761103","Tabernaemontana ventricosa"
"2769",4226,"1948900","Lilium polyphyllum"
"2770",4227,"34199","Aloe vera"
"2771",4228,"170351","Mitragyna speciosa"
"2772",4230,"553056","Gentiana rigescens"
"2773",4232,"35608","Artemisia annua"
"2774",4234,"48106","Centella asiatica"
"2775",4235,"185191","Sigesbeckia orientalis"
"2776",4237,"126910","Withania somnifera"
"2777",4238,"304161","Physalis pruinosa"
"2778",4239,"41396","Tectona grandis"
"2779",4240,"5077","Penicillium citrinum"
"2780",4241,"175694","Andrographis paniculata"
"2781",4243,"4129","Cuscuta reflexa"
"2782",4244,"360621","Heracleum persicum"
"2783",4245,"483799","Leonotis nepetifolia"
"2784",4246,"461633","Stephania japonica"
"2785",4247,"114937","Prunus spinosa"
"2786",4249,"204219","Thymus serpyllum"
"2787",4250,"210372","Aquilaria sinensis"
"2788",4251,"13055","Chamaenerion angustifolium"
"2789",4255,"39350","Ocimum basilicum"
"2790",4257,"199623","Alpinia officinarum"
"2791",4258,"268884","Origanum majorana"
"2792",4261,"54796","Argemone mexicana"
"2793",4262,"3483","Cannabis sativa"
"2794",4263,"681286","Curculigo orchioides"
"2795",4264,"36599","Sorbus aucuparia"
"2796",4267,"517187","Crotalaria spectabilis"
"2797",4267,"504053","Thunbergia laurifolia"
"2798",4269,"175694","Andrographis paniculata"
"2799",4270,"52451","Bupleurum chinense"
"2800",4271,"204180","Coleus amboinicus"
"2801",4273,"69904","Tecoma stans"
"2802",4274,"13337","Annona muricata"
"2803",4277,"126910","Withania somnifera"
"2804",4277,"3483","Cannabis sativa"
"2805",4277,"4513","Hordeum vulgare"
"2806",4277,"3827","Cicer arietinum"
"2807",4279,"7215","Drosophila"
"2808",4279,"132963","Warburgia salutaris"
"2809",4280,"170351","Mitragyna speciosa"
"2810",4281,"44586","Panax notoginseng"
"2811",4282,"263974","Bacopa monnieri"
"2812",4288,"82316","Lilium davidii"
"2813",4290,"6239","Caenorhabditis elegans"
"2814",4292,"3383","Gnetum ula"
"2815",4294,"83951","Oroxylum indicum"
"2816",4295,"260636","Orthosiphon stamineus"
"2817",4296,"170351","Mitragyna speciosa"
"2818",4297,"2185217","Premna herbacea"
"2819",4299,"39350","Ocimum basilicum"
"2820",4300,"23086","Phyllonoma laticuspis"
"2821",4304,"592576","Chamaecrista absus"
"2822",4305,"214053","Viola tricolor"
"2823",4308,"49992","Thymus vulgaris"
"2824",4310,"714503","Sophora tonkinensis"
"2825",4311,"345815","Ziziphus rugosa"
"2826",4312,"511543","Piper guineense"
"2827",4318,"415154","Pseudognaphalium hypoleucum"
"2828",4318,"536","Chromobacterium violaceum"
"2829",4319,"241857","Antiaris toxicaria"
"2830",4324,"508986","Brachystegia boehmii"
"2831",4325,"578546","Guiera senegalensis"
"2832",4325,"126820","Senna occidentalis"
"2833",4325,"157914","Ziziphus mauritiana"
"2834",4327,"3893","Pueraria montana var. lobata"
"2835",4330,"187505","Gongronemopsis tenacissima"
"2836",4331,"187505","Gongronemopsis tenacissima"
"2837",4332,"2046025","Acremonium sp."
"2838",4332,"82316","Lilium davidii"
"2839",4333,"1636243","Xylopia staudtii"
"2840",4334,"293060","Phyllanthus amarus"
"2841",4335,"3735","Moringa oleifera"
"2842",4338,"92921","Silybum marianum"
"2843",4339,"191881","Guilandina bonduc"
"2844",4340,"4068","Gymnema sylvestre"
"2845",4341,"361442","Vitex negundo"
"2846",4343,"28485","Ledebouria revoluta"
"2847",4344,"203717","Saposhnikovia divaricata"
"2848",4345,"3735","Moringa oleifera"
"2849",4347,"126910","Withania somnifera"
"2850",4347,"5547","Trichoderma viride"
"2851",4348,"2338809","Kalanchoe flammea"
"2852",4349,"78707","Bletilla striata"
"2853",4350,"3544","Mesembryanthemum crystallinum"
"2854",4353,"187505","Gongronemopsis tenacissima"
"2855",4353,"1378006","Sansevieria roxburghiana"
"2856",4354,"97751","Kaempferia parviflora"
"2857",4354,"6239","Caenorhabditis elegans"
"2858",4355,"3897","Styphnolobium japonicum"
"2859",4356,"746493","Achyrocline satureioides"
"2860",4357,"193339","Stachys lavandulifolia"
"2861",4360,"159630","Anvillea garcinii subsp. radiata"
"2862",4361,"416090","Nekemias grossedentata"
"2863",4362,"671526","Waltheria indica"
"2864",4363,"84005","Arbutus unedo"
"2865",4365,"183220","Abelmoschus manihot"
"2866",4366,"141467","Calotropis procera"
"2867",4366,"1639","Listeria monocytogenes"
"2868",4370,"385015","Morella serrata"
"2869",4372,"263974","Bacopa monnieri"
"2870",4373,"16752","Houttuynia cordata"
"2871",4374,"553056","Gentiana rigescens"
"2872",4375,"210328","Maclura tricuspidata"
"2873",4377,"43233","Elaeagnus umbellata"
"2874",4378,"2942076","Orchis hatagirea"
"2875",4379,"5811","Toxoplasma gondii"
"2876",4379,"9031","Gallus gallus"
"2877",4380,"1931","Streptomyces sp."
"2878",4380,"3538","Mirabilis jalapa"
"2879",4381,"284363","Rheum australe"
"2880",4383,"85181","Celastrus orbiculatus"
"2881",4386,"334597","Yucca schidigera"
"2882",4389,"188493","Etlingera elatior"
"2883",4393,"29683","Lophatherum gracile"
"2884",4394,"82070","Squilla maritima"
"2885",4395,"157652","Mucuna pruriens"
"2886",4396,"204973","Entada abyssinica"
"2887",4397,"55670","Stevia rebaudiana"
"2888",4397,"4129","Cuscuta reflexa"
"2889",4399,"155124","Aspalathus linearis"
"2890",4400,"176606","Hofmeisteria schaffneri"
"2891",4401,"2849586","Anethum foeniculum"
"2892",4401,"3906","Vicia faba"
"2893",4404,"45164","Muntingia calabura"
"2894",4406,"204149","Ocimum tenuiflorum"
"2895",4407,"48106","Centella asiatica"
"2896",4410,"1650721","Rubia yunnanensis"
"2897",4413,"389206","Mandragora autumnalis"
"2898",4415,"170927","Primula veris"
"2899",4419,"35608","Artemisia annua"
"2900",4419,"487738","Artemisia dubia"
"2901",4420,"1237197","Cleistochlamys kirkii"
"2902",4421,"39331","Lavandula latifolia"
"2903",4422,"261786","Helichrysum italicum"
"2904",4423,"4646","Hedychium flavum"
"2905",4424,"189189","Psychotria succulenta"
"2906",4425,"3735","Moringa oleifera"
"2907",4426,"49666","Paris polyphylla"
"2908",4428,"7962","Cyprinus carpio"
"2909",4428,"48106","Centella asiatica"
"2910",4429,"751882","Ziziphora tenuior"
"2911",4430,"35608","Artemisia annua"
"2912",4431,"459111","Brucea antidysenterica"
"2913",4432,"375223","Eugenia punicifolia"
"2914",4433,"4066","Calotropis gigantea"
"2915",4436,"104251","Viscum cruciatum"
"2916",4437,"5207","Cryptococcus neoformans"
"2917",4437,"1417791","Pelargonium sidoides"
"2918",4438,"67938","Zanthoxylum armatum"
"2919",4440,"44710","Bothrops erythromelas"
"2920",4440,"454931","Jatropha gossypiifolia"
"2921",4441,"74645","Rosa rugosa"
"2922",4442,"434235","Pistacia integerrima"
"2923",4444,"89497","Notholirion thomsonianum"
"2924",4445,"158548","Aristolochia indica"
"2925",4446,"44586","Panax notoginseng"
"2926",4447,"37565","Ruta graveolens"
"2927",4448,"190712","Periploca sepium"
"2928",4449,"296036","Phyllanthus emblica"
"2929",4451,"493994","Hydnora johannis"
"2930",4452,"2992184","Chloroxylon swietenia"
"2931",4454,"1905582","Ophiorrhiza rugosa"
"2932",4455,"2768069","Streptomyces xanthii"
"2933",4455,"2768066","Streptomyces roseirectus"
"2934",4456,"82095","Aralia elata"
"2935",4457,"644807","Pancratium maritimum"
"2936",4461,"126910","Withania somnifera"
"2937",4461,"5661","Leishmania donovani"
"2938",4462,"170183","Uncaria guianensis"
"2939",4463,"539895","Potentilla lineata"
"2940",4465,"396313","Rhazya stricta"
"2941",4467,"141467","Calotropis procera"
"2942",4468,"1008445","Himatanthus drasticus"
"2943",4469,"252847","Wurfbainia compacta"
"2944",4471,"223871","Moussonia deppeana"
"2945",4473,"183260","Hibiscus sabdariffa"
"2946",4476,"64320","Zika virus"
"2947",4477,"212301","Euphorbia humifusa"
"2948",4478,"3845","Erythrina variegata"
"2949",4478,"30069","Anopheles stephensi"
"2950",4478,"7159","Aedes aegypti"
"2951",4478,"7176","Culex quinquefasciatus"
"2952",4479,"65561","Hypericum perforatum"
"2953",4481,"226106","Aconitum episcopale"
"2954",4482,"3821","Cajanus cajan"
"2955",4483,"2849586","Anethum foeniculum"
"2956",4484,"751877","Zataria multiflora"
"2957",4485,"4058","Catharanthus roseus"
"2958",4486,"358","Agrobacterium tumefaciens"
"2959",4486,"354529","Zanthoxylum piperitum"
"2960",4488,"396313","Rhazya stricta"
"2961",4489,"671526","Waltheria indica"
"2962",4493,"182111","Ficus deltoidea"
"2963",4494,"611795","Withania aristata"
"2964",4495,"16752","Houttuynia cordata"
"2965",4496,"66668","Sterculia tragacantha"
"2966",4499,"183220","Abelmoschus manihot"
"2967",4500,"1071183","Pterocarpus erinaceus"
"2968",4501,"572115","Phlomoides rotata"
"2969",4502,"34199","Aloe vera"
"2970",4503,"48039","Laserpitium latifolium"
"2971",4505,"65409","Scutellaria baicalensis"
"2972",4507,"13337","Annona muricata"
"2973",4508,"210954","Bulbine frutescens"
"2974",4509,"2024729","Tetraglochin andina"
"2975",4510,"5322","Pleurotus ostreatus"
"2976",4510,"3501","Urtica dioica"
"2977",4510,"644","Aeromonas hydrophila"
"2978",4510,"8022","Oncorhynchus mykiss"
"2979",4511,"5666","Leishmania tropica"
"2980",4513,"80913","Kalanchoe pinnata"
"2981",4515,"204215","Vitex trifolia"
"2982",4516,"451948","Hebanthe paniculata"
"2983",4517,"1006121","Tetrastigma hemsleyanum"
"2984",4518,"43501","Hintonia latiflora"
"2985",4519,"3501","Urtica dioica"
"2986",4520,"185713","Nanhaia speciosa"
"2987",4521,"63479","Nerium oleander"
"2988",4524,"61950","Spigelia anthelmia"
"2989",4525,"174164","Anemone flaccida"
"2990",4527,"4120","Ipomoea batatas"
"2991",4528,"136221","Curcuma wenyujin"
"2992",4529,"751879","Ziziphora clinopodioides"
"2993",4531,"418257","Ainsliaea fragrans"
"2994",4535,"145745","Althaea officinalis"
"2995",4535,"4220","Artemisia vulgaris"
"2996",4535,"200866","Artemisia tilesii"
"2997",4537,"48106","Centella asiatica"
"2998",4538,"197243","Boucerosia umbellata"
"2999",4539,"1114304","Satureja khuzistanica"
"3000",4540,"204180","Coleus amboinicus"
"3001",4541,"52462","Cuminum cyminum"
"3002",4542,"86303","Portulacaria afra"
"3003",4543,"99340","Argemone ochroleuca"
"3004",4545,"108544","Fritillaria cirrhosa"
"3005",4545,"2733505","Fritillaria cirrhosa subsp. roylei"
"3006",4546,"875646","Senegalia polyacantha"
"3007",4547,"283153","Caragana jubata"
"3008",4549,"65409","Scutellaria baicalensis"
"3009",4552,"5660","Leishmania braziliensis"
"3010",4554,"8030","Salmo salar"
"3011",4556,"157652","Mucuna pruriens"
"3012",4557,"927720","Artemisia copa"
"3013",4558,"246360","Commiphora wightii"
"3014",4559,"191881","Guilandina bonduc"
"3015",4560,"886265","Balanites aegyptiaca"
"3016",4561,"167791","Bauhinia variegata"
"3017",4562,"3419","Drimys winteri"
"3018",4562,"29850","Gaeumannomyces graminis"
"3019",4564,"157652","Mucuna pruriens"
"3020",4567,"72332","Artemisia absinthium"
"3021",4570,"469930","Garcinia kola"
"3022",4571,"56525","Dittrichia viscosa"
"3023",4572,"93788","Malvaviscus arboreus"
"3024",4573,"1579","Lactobacillus acidophilus"
"3025",4576,"454931","Jatropha gossypiifolia"
"3026",4579,"1040919","Strychnos pseudoquina"
"3027",4580,"124782","Kadsura longipedunculata"
"3028",4582,"263974","Bacopa monnieri"
"3029",4584,"1291454","Aquilegia pubiflora"
"3030",4585,"84645","Labeo rohita"
"3031",4586,"55670","Stevia rebaudiana"
"3032",4587,"359525","Bupleurum yinchowense"
"3033",4588,"1413321","Spondias venulosa"
"3034",4590,"43723","Brucea mollis"
"3035",4591,"4054","Panax ginseng"
"3036",4593,"379228","Dodonaea viscosa subsp. angustifolia"
"3037",4593,"34317","Eucalyptus globulus"
"3038",4593,"1096003","Millettia ferruginea"
"3039",4593,"316813","Euphorbia abyssinica"
"3040",4594,"260272","Glossogyne tenuifolia"
"3041",4595,"283121","Flueggea virosa"
"3042",4596,"469459","Acmella oleracea"
"3043",4597,"224910","Virola surinamensis"
"3044",4598,"159425","Passiflora incarnata"
"3045",4599,"252529","Citrullus colocynthis"
"3046",4600,"54829","Ferula communis"
"3047",4601,"16906","Cornus officinalis"
"3048",4603,"3816","Abrus precatorius"
"3049",4604,"91155","Sempervivum tectorum"
"3050",4605,"320345","Lippia alba"
"3051",4606,"289799","Cardiospermum halicacabum"
"3052",4607,"196716","Cirsium ehrenbergii"
"3053",4608,"3885","Phaseolus vulgaris"
"3054",4609,"120149","Spermacoce hispida"
"3055",4611,"13013","Clarias gariepinus"
"3056",4611,"115479","Hyphaene thebaica"
"3057",4611,"646","Aeromonas sobria"
"3058",4612,"202671","Buchholzia coriacea"
"3059",4612,"5821","Plasmodium berghei"
"3060",4613,"136217","Curcuma longa"
"3061",4614,"3656","Cucumis melo"
"3062",4616,"59170","Valeriana jatamansi"
"3063",4619,"2839963","Zanthoxylum asiaticum"
"3064",4620,"43879","Peganum harmala"
"3065",4621,"296037","Phyllanthus reticulatus"
"3066",4623,"66629","Fagonia indica"
"3067",4624,"2871096","Stenotrophomonas mori"
"3068",4624,"2760084","Stenotrophomonas lacuserhaii"
"3069",4625,"207520","Ribes diacanthum"
"3070",4626,"39358","Prunella vulgaris"
"3071",4627,"1933753","Salvia rhytidea"
"3072",4628,"568700","Quercus floribunda"
"3073",4629,"77019","Ptaeroxylon obliquum"
"3074",4630,"182111","Ficus deltoidea"
"3075",4632,"334482","Syzygium guineense"
"3076",4635,"175694","Andrographis paniculata"
"3077",4636,"105884","Lonicera japonica"
"3078",4640,"38862","Parnassia palustris"
"3079",4641,"39352","Origanum vulgare"
"3080",4644,"34199","Aloe vera"
"3081",4646,"1630244","Rhamnella gilgitica"
"3082",4647,"491995","Stephanotis volubilis"
"3083",4649,"257780","Hypericum empetrifolium"
"3084",4651,"555479","Nigella sativa"
"3085",4653,"55627","Gazania rigens"
"3086",4654,"2926268",NA
"3087",4657,"3991","Euphorbia characias"
"3088",4663,"47091","Lessertia frutescens"
"3089",4664,"4058","Catharanthus roseus"
"3090",4665,"1486033","Baccharis trimera"
"3091",4668,"228659","Oplopanax elatus"
"3092",4670,"3311","Ginkgo biloba"
"3093",4673,"354523","Tetradium ruticarpum"
"3094",4675,"180073","Patrinia heterophylla"
"3095",4680,"54835","Leucojum aestivum"
"3096",4681,"52469","Falcaria vulgaris"
"3097",4683,"659594","Berberis lycium"
"3098",4685,"172057","Centaurium erythraea"
"3099",4686,"3735","Moringa oleifera"
"3100",4687,"136222","Curcuma xanthorrhiza"
"3101",4688,"65561","Hypericum perforatum"
"3102",4689,"2743239","Combretum leprosum"
"3103",4692,"1082757","Origanum syriacum"
"3104",4693,"72337","Artemisia campestris"
"3105",4695,"39350","Ocimum basilicum"
"3106",4696,"4682","Allium sativum"
"3107",4698,"379228","Dodonaea viscosa subsp. angustifolia"
